ID,ISC_ID,SITE,LAT,LON,AZI,TYPE,DEPTH,QUALITY,REGIME,LOCALITY,COUNTRY,DATE,TIME,NUMBER,SD,TOT_LEN,VENT,TOP,BOT,ANISOTROPY,METHOD,S1AZ,S1PL,S2AZ,S2PL,S3AZ,S3PL,MAG_TYPE,EQ_MAG,CRUST,REF1,REF2,REF3,REF4,REF5,REF6,COMMENT,PLATE,DIST
wsm44275,,2/4-C-11A,56.55,3.2167,117,BO,3.1,D,U,North Sea,Sea,,,,,,,2931.0,3363.0,,FMS,,,,,,,,,True,BRUDKJ2001,,,,,,FMS - #7 in REF1 - QUALITY given by author according to WSM ranking scheme			,EU,1434.0
wsm44276,,Elly-1,55.471,4.174,148,BO,2.79,D,U,Heno Plateau,Sea,15/08/1984,,6.0,27.0,422.0,,1998.0,3737.0,,4-arm caliper,,,,,,,,,True,ASKXXX1996,,,,,,log interval : 1998-3737 m			,EU,1564.0
wsm44277,,NO31,58.17,1.74,68,BO,2.75,D,U,Central Graben,Sea,,,,14.0,,,,,,,,,,,,,,,True,SPANMU1994,"BRUDXX1990,JANOET1988,CLAUMA1989,KLEIBA1986",,,,,			,EU,1243.0
wsm44278,,,52.126,3.755,148,BO,2.7,D,U,P18-05,Sea,01/02/1995,,7.0,11.0,19.0,,2427.0,2934.0,,electric,,,,,,,,,True,VANEDA2004,,,,,,interpreted on electric image	original REF1 was VANEVA2004 --> changed to VANEDA2004 (as it is in the endnote)	QUALITY ranking according to the author	,EU,1559.0
wsm44279,,Gwen-2,56.065,4.041,94,BO,2.6,D,U,Gertrude Graben,Sea,29/12/1986,,8.0,31.0,497.0,,2375.0,4304.0,,4-arm caliper,,,,,,,,,True,ASKXXX1996,,,,,,log interval: 2375-4304 - most breakouts occur above 3 km			,EU,1508.0
wsm44280,,NO62,56.94,3.38,40,BO,2.49,D,U,Central Graben,Sea,,,2.0,10.0,128.0,,2035.0,2938.0,,,,,,,,,,,True,SPANMU1994,"BRUDXX1990,JANOET1988,CLAUMA1989,KLEIBA1986,(GOELBR1996)",,,,,AZI 40 in SPANMU1994	AZI and SD were changed because the info given in wsm2016.xlsx did not coincide with the info in the publication REF1	LOCALITY changed to Central Graben (before just random numbers)	,EU,1409.0
wsm44281,,Nora-1,55.581,4.24,50,BO,2.31,D,U,Tail End Graben,Sea,28/02/1984,,5.0,26.0,1173.0,,1208.0,4193.0,,4-arm caliper,,,,,,,,,True,ASKXXX1996,,,,,,log interval: 1208-4093 - hole deviation >10+ below 4093			,EU,1557.0
wsm44282,,NO64,57.22,3.78,23,BO,2.28,D,U,Central Graben,Sea,,,4.0,38.0,325.0,,2008.0,2559.0,,,,,,,,,,,True,SPANMU1994,"BRUDXX1990,JANOET1988,CLAUMA1989,KLEIBA1986,(GOELBR1996)",,,,,AZI 23 in SPANMU1994	AZI and SD were changed because the info given in wsm2016.xlsx did not coincide with the info in the publication REF1	LOCALITY changed to Central Graben (before just random numbers)	,EU,1404.0
wsm44283,,Diamant-1,56.0,3.53,8,BO,2.1,D,U,Heno Plateau,Sea,18/03/1986,,13.0,37.0,1331.0,,1482.0,4146.0,,4-arm caliper,,,,,,,,,True,ASKXXX1996,,,,,,BO from 1488.3-3982 m. Most BOs occur above 3 km - average BO depth is 2.1 k - log interval 1481-4146 m			,EU,1493.0
wsm44284,,Karl-1,56.174,4.031,8,BO,2.03,D,U,Tail End Graben,Sea,04/10/1983,,12.0,33.0,1909.0,,1144.0,4721.0,,4-arm caliper,,,,,,,,,True,ASKXXX1996,,,,,,log interval: 1144-4721 m			,EU,1499.0
wsm44285,,Kim-1,56.07,3.295,85,BO,2.0,D,U,Grense Nose Basin,Sea,31/12/1985,,11.0,33.0,1718.0,,1145.0,4300.0,,4-arm caliper,,,,,,,,,True,ASKXXX1996,,,,,,log interval 1145-4300 - most BOs occur above 2.9 km. Hole deviation > 10+ below 4300 m.			,EU,1477.0
wsm44286,,09/08/2001,57.3333,4.3333,159,BO,1.97,D,U,Central Graben,Sea,,,1.0,,274.0,,1829.0,2104.0,,4-arm caliper,,,,,,,,,True,GOELBR1996,,,,,,	well name is different (data is the same) in wsm2016 (just numbers) --> changed to the actual well names		,EU,1418.0
wsm44287,,NO63,57.14,3.3,67,BO,1.95,D,U,Central Graben,Sea,,,2.0,24.0,347.0,,1767.0,2133.0,,,,,,,,,,,True,SPANMU1994,"BRUDXX1990,JANOET1988,CLAUMA1989,KLEIBA1986,(GOELBR1996)",,,,,AZI 67 in SPANMU1994	AZI and SD were changed because the info given in wsm2016.xlsx did not coincide with the info in the publication REF1	LOCALITY changed to Central Graben (before just random numbers)	,EU,1390.0
wsm44288,,Elna-1,56.265,4.314,114,BO,1.73,D,U,Ringkobing-Fyn High,Sea,13/06/1985,,8.0,35.0,935.0,,1149.0,3037.0,,4-arm caliper,,,,,,,,,True,ASKXXX1996,,,,,,log interval 1149-3037 m			,EU,1503.0
wsm44289,,,54.388,-3.47,160,BO,1.6,D,U,Sellafield,United Kingdom,,,6.0,10.0,14.0,,1375.0,1636.0,,,,,,,,,,,True,NIREXX1997,,,,,,"	reference is not available, data records can neither be confirmed nor refuted		",EU,1378.0
wsm44290,,,54.421,-3.461,158,BO,1.15,D,U,Sellafield,United Kingdom,,,1.0,29.0,2.0,,1144.0,1146.0,,,,,,,,,,,True,NIREXX1997,,,,,,"	reference is not available, data records can neither be confirmed nor refuted		",EU,1376.0
wsm44291,,NY00SW/38,54.414,-3.476,153,BO,0.96,D,U,Sellafield 10A,United Kingdom,,,6.0,11.0,6.8,,582.0,1543.0,,FMI/UBI,,,,,,,,,True,KINGFE2016,,,,,,			,EU,1376.0
wsm44292,,M.Rosa-2,55.362,4.292,124,BO,0.95,D,U,Salt Dome Province,Sea,08/09/1983,,1.0,,94.0,,878.0,1011.0,,4-arm caliper,,,,,,,,,True,ASKXXX1996,,,,,,log interval: 878-1011 m - hole deviation > 10+ below 1011 m - Quality assigned by Ask			,EU,1578.0
wsm44293,,,54.402,-3.436,175,BO,0.8,D,U,Sellafield,United Kingdom,,,4.0,5.0,4.0,,844.0,890.0,,,,,,,,,,,True,NIREXX1997,,,,,,"	reference is not available, data records can neither be confirmed nor refuted		",EU,1378.0
wsm44294,,,54.414,-3.474,149,BO,0.7,D,U,Sellafield,United Kingdom,,,10.0,9.0,23.0,,377.0,1124.0,,,,,,,,,,,True,NIREXX1997,,,,,,"local stress rotation (~60+) in the lower part asociated with a nearby fault zone?	reference is not available, data records can neither be confirmed nor refuted		",EU,1376.0
wsm44295,,NY00SW/39,54.4103,-3.4663,159,BO,0.64,D,U,Sellafield 12A,United Kingdom,,,20.0,9.0,14.6,,182.0,823.0,,FMI/UBI,,,,,,,,,True,KINGFE2016,,,,,,			,EU,1376.0
wsm44296,,SK72SW/101,52.7898,-0.9607,150,BO,0.53,D,U,Fishponds Asfordby,United Kingdom,,,7.0,10.0,10.5,,126.0,654.0,,4-pad FMS,,,,,,,,,True,KINGFE2016,,,,,,			,EU,1616.0
wsm44297,,SK01SE/54,52.7111,-1.8662,153,BO,0.38,D,U,Lysways Lodge,United Kingdom,,,3.0,5.0,6.4,,412.0,789.0,,4-pad FMS,,,,,,,,,True,KINGFE2016,,,,,,			,EU,1592.0
wsm44298,,SK01SE/52,52.7117,-1.8742,157,BO,0.35,D,U,Ben Brook,United Kingdom,,,4.0,5.0,5.1,,457.0,809.0,,4-pad FMS,,,,,,,,,True,KINGFE2016,,,,,,			,EU,1592.0
wsm44299,,SK01SE/56,52.7201,-1.8918,167,BO,0.32,D,U,Borough Lane,United Kingdom,,,7.0,5.0,8.1,,353.0,676.0,,4-pad FMS,,,,,,,,,True,KINGFE2016,,,,,,			,EU,1591.0
wsm44300,,SE80NW/100,53.5751,-0.7722,141,BO,0.31,D,U,Althorpe 1,United Kingdom,,,13.0,3.0,13.6,,969.0,1274.0,,FMI,,,,,,,,,True,KINGFE2016,,,,,,			,EU,1547.0
wsm44301,,SK01SE/55,52.7232,-1.8586,156,BO,0.27,D,U,Bilson Brook,United Kingdom,,,2.0,5.0,2.7,,294.0,567.0,,4-pad FMS,,,,,,,,,True,KINGFE2016,,,,,,			,EU,1592.0
wsm44302,,NY00SW/41,54.3878,-3.4718,152,BO,0.27,D,U,Sellafield 13A,United Kingdom,,,10.0,27.0,23.1,,1366.0,1637.0,,FMI/UBI,,,,,,,,,True,KINGFE2016,,,,,,			,EU,1378.0
wsm44303,,SJ91NE/108,52.7682,-2.0338,154,BO,0.24,D,U,Quarry Littleton,United Kingdom,,,6.0,9.0,6.1,,329.0,571.0,,4-pad FMS,,,,,,,,,True,KINGFE2016,,,,,,			,EU,1581.0
wsm44304,,SJ91NE/84,52.7656,-2.0297,147,BO,0.23,D,U,Chase Road,United Kingdom,,,5.0,5.0,5.0,,364.0,589.0,,4-pad FMS,,,,,,,,,True,KINGFE2016,,,,,,			,EU,1581.0
wsm44305,,SJ83NE/283,52.9236,-2.1994,145,BO,0.17,D,U,Washdale Lane No.3,United Kingdom,,,10.0,6.0,15.1,,261.0,431.0,,2-pad FMS,,,,,,,,,True,KINGFE2016,,,,,,			,EU,1560.0
wsm44306,,SJ91NE/101,52.7622,-2.0233,158,BO,0.16,D,U,Bank,United Kingdom,,,8.0,7.0,9.7,,407.0,568.0,,4-pad FMS,,,,,,,,,True,KINGFE2016,,,,,,			,EU,1582.0
wsm44307,,NC96NE/1,58.5785,-3.7457,50,BO,0.14,D,U,Dounreay 1,United Kingdom,,,3.0,13.0,2.8,,1076.0,1216.0,,4-pad FMS,,,,,,,,,True,KINGFE2016,,,,,,	label exists in wsm2016 release (KINGFE2016) but not in the database		,EU,989.0
wsm44308,,SE73NW/11,53.8164,-0.9248,149,BO,0.12,D,U,Derwent Bridge,United Kingdom,,,6.0,8.0,5.8,,860.0,975.0,,4-pad FMS,,,,,,,,,True,KINGFE2016,,,,,,			,EU,1519.0
wsm44309,,SJ92SE/47,52.7785,-2.0201,165,BO,0.11,D,U,Stepping Stones,United Kingdom,,,6.0,3.0,9.9,,189.0,295.0,,4-pad FMS,,,,,,,,,True,KINGFE2016,,,,,,			,EU,1581.0
wsm44310,,SJ92SE/34,52.7794,-2.0296,163,BO,0.11,D,U,Harts,United Kingdom,,,6.0,7.0,7.2,,254.0,360.0,,4-pad FMS,,,,,,,,,True,KINGFE2016,,,,,,			,EU,1580.0
wsm44311,,SK01SE/57,52.7219,-1.8863,154,BO,0.1,D,U,Smithy Lane,United Kingdom,,,2.0,3.0,2.1,,474.0,577.0,,4-pad FMS,,,,,,,,,True,KINGFE2016,,,,,,			,EU,1591.0
wsm44312,,NY00SW/35,54.41,-3.5023,141,BO,0.1,D,U,Sellafield 3,United Kingdom,,,4.0,9.0,4.0,,1518.0,1613.0,,4-pad FMS,,,,,,,,,True,KINGFE2016,,,,,,"	Azi and sd was given with decimal places in publication, so it was rounded		",EU,1375.0
wsm44313,,SK68NE/53,53.3833,-0.975,140,BO,0.09,D,U,Mattersey Quarry,United Kingdom,,,5.0,5.0,5.2,,774.0,863.0,,4-pad FMS,,,,,,,,,True,KINGFE2016,,,,,,			,EU,1558.0
wsm44314,,NY37SE/19,55.0343,-3.016,157,BO,0.08,D,U,Becklees 2,United Kingdom,,,8.0,8.0,10.3,,974.0,1050.0,,FMI/UBI,,,,,,,,,True,KINGFE2016,,,,,,			,EU,1333.0
wsm44315,,SK01SE/29,52.7217,-1.8723,146,BO,0.02,D,U,Lysways No.1,United Kingdom,,,2.0,1.0,2.0,,638.0,658.0,,2-pad FMS,,,,,,,,,True,KINGFE2016,,,,,,			,EU,1591.0
wsm44316,,47/09bâ€“5A,53.78,0.63,179,BO,0.0,D,U,,Sea,,,5.0,9.0,15.3,,2799.0,2888.0,,4-arm caliper,,,,,,,,,True,WILLFE2015,,,,,,	total length was displayed in column SAMP_INT in wsm2016 release --> changed to TOT_LEN		,EU,1578.0
wsm44317,,47/14aâ€“5,53.6,0.76,175,BO,0.0,D,U,,Sea,,,10.0,14.0,13.5,,1317.0,1390.0,,4-arm caliper,,,,,,,,,True,WILLFE2015,,,,,,	total length was displayed in column SAMP_INT in wsm2016 release --> changed to TOT_LEN		,EU,1599.0
wsm44318,,44/16â€“3,54.46,2.19,174,BO,0.0,D,U,,Sea,,,2.0,3.0,0.8,,3894.0,3895.0,,4-arm caliper,,,,,,,,,True,WILLFE2015,,,,,,	total length was displayed in column SAMP_INT in wsm2016 release --> changed to TOT_LEN		,EU,1574.0
wsm44319,,Preese Hall,53.833,-2.955,173,BO,0.0,D,U,bounding East Irish Sea Basin,United Kingdom,,,,7.0,,,,,,CMI,,,,,,,,,True,"WilliamsJ.etal.,2018","Hughes,Baker2011",,,,,	LAT & LON digitized with Didger4		,EU,1448.0
wsm44320,,42/10aâ€“1,54.8,0.96,170,BO,0.0,D,U,,Sea,,,4.0,13.0,2.1,,2697.0,2717.0,,4-arm caliper,,,,,,,,,True,WILLFE2015,,,,,,	total length was displayed in column SAMP_INT in wsm2016 release --> changed to TOT_LEN		,EU,1498.0
wsm44321,,SE64NW/202,53.9072,-1.062,168,BO,0.0,D,U,Howden Dike,United Kingdom,,,1.0,,1.0,,797.0,798.0,,4-pad FMS,,,,,,,,,True,KINGFE2016,,,,,,			,EU,1506.0
wsm44322,,SJ91NE/109,52.7734,-2.0185,167,BO,0.0,D,U,Slees,United Kingdom,,,1.0,,2.6,,188.0,189.0,,4-pad FMS,,,,,,,,,True,KINGFE2016,,,,,,			,EU,1581.0
wsm44323,,48/24aâ€“3,53.21,1.74,166,BO,0.0,D,U,,Sea,,,5.0,16.0,8.5,,2513.0,2911.0,,4-arm caliper,,,,,,,,,True,WILLFE2015,,,,,,	total length was displayed in column SAMP_INT in wsm2016 release --> changed to TOT_LEN		,EU,1672.0
wsm44324,,42/29â€“2,54.05,0.72,165,BO,0.0,D,U,,Sea,,,12.0,6.0,27.0,,2878.0,2936.0,,4-arm caliper,,,,,,,,,True,WILLFE2015,,,,,,	total length was displayed in column SAMP_INT in wsm2016 release --> changed to TOT_LEN		,EU,1557.0
wsm44325,,47/14aâ€“9,53.65,0.63,165,BO,0.0,D,U,,Sea,,,8.0,6.0,6.7,,2759.0,2798.0,,4-arm caliper,,,,,,,,,True,WILLFE2015,,,,,,CARB:2789.1-2798.5M No:6 lenth:4.7 Azi:162 SD: 5 Quality:D. ROTL:2759-2761.1M No:2 lenth:2 Azi:172 SD: 4 Quality:D	total length was displayed in column SAMP_INT in wsm2016 release --> changed to TOT_LEN		,EU,1590.0
wsm44326,,44/14â€“2,54.51,2.79,163,BO,0.0,D,U,,Sea,,,1.0,,1.4,,3498.0,3499.0,,4-arm caliper,,,,,,,,,True,WILLFE2015,,,,,,	total length was displayed in column SAMP_INT in wsm2016 release --> changed to TOT_LEN		,EU,1593.0
wsm44327,,43/21â€“2,54.27,1.01,162,BO,0.0,D,U,,Sea,,,39.0,27.0,54.4,,2851.0,4514.0,,4-arm caliper,,,,,,,,,True,WILLFE2015,,,,,,CARB:3097-4513.9m No:32	total length was displayed in column SAMP_INT in wsm2016 release --> changed to TOT_LEN		,EU,1547.0
wsm44328,,43/27â€“J2,54.05,1.21,161,BO,0.0,D,U,,Sea,,,2.0,7.0,0.9,,3264.0,3276.0,,4-arm caliper,,,,,,,,,True,WILLFE2015,,,,,,	total length was displayed in column SAMP_INT in wsm2016 release --> changed to TOT_LEN		,EU,1575.0
wsm44329,,47/14aâ€“8,53.62,0.65,161,BO,0.0,D,U,,Sea,,,2.0,3.0,1.4,,2780.0,2782.0,,4-arm caliper,,,,,,,,,True,WILLFE2015,,,,,,	total length was displayed in column SAMP_INT in wsm2016 release --> changed to TOT_LEN		,EU,1594.0
wsm44330,,43/20bâ€“2,54.41,1.97,160,BO,0.0,D,U,,Sea,,,2.0,5.0,1.0,,3884.0,4318.0,,4-arm caliper,,,,,,,,,True,WILLFE2015,,,,,,	total length was displayed in column SAMP_INT in wsm2016 release --> changed to TOT_LEN		,EU,1571.0
wsm44331,,47/09bâ€“4,53.79,0.68,160,BO,0.0,D,U,,Sea,,,70.0,33.0,226.4,,1529.0,3146.0,,4-arm caliper,,,,,,,,,True,WILLFE2015,,,,,,CARB:3090.457-3145.757M No:4 lenth:6.9 Azi:177 SD: 5 Quality:D. JURTRI:1529.4-2601.3M No:39 lenth:147.7 Azi:160 SD: 43 Quality:E. ZECH:2601.8-2952.4M No:27 lenth:71.8 Azi:158 SD: 12 Quality:C	total length was displayed in column SAMP_INT in wsm2016 release --> changed to TOT_LEN		,EU,1579.0
wsm44332,,50/26aâ€“7,53.13,3.04,159,BO,0.0,D,U,,Sea,,,2.0,3.0,2.8,,,,,FMI,,,,,,,,,True,WILLFE2015,,,,,,			,EU,1681.0
wsm44333,,49/15aâ€“2,53.58,2.87,158,BO,0.0,D,U,,Sea,,,2.0,5.0,4.9,,3209.0,3214.0,,4-arm caliper,,,,,,,,,True,WILLFE2015,,,,,,	total length was displayed in column SAMP_INT in wsm2016 release --> changed to TOT_LEN		,EU,1680.0
wsm44334,,47/03eâ€“9,53.9,0.45,156,BO,0.0,D,U,,Sea,,,4.0,1.0,4.7,,3221.0,3352.0,,4-arm caliper,,,,,,,,,True,WILLFE2015,,,,,,	total length was displayed in column SAMP_INT in wsm2016 release --> changed to TOT_LEN		,EU,1560.0
wsm44335,,43/28aâ€“3,54.13,1.4,155,BO,0.0,D,U,,Sea,,,3.0,32.0,2.4,,3595.0,3674.0,,4-arm caliper,,,,,,,,,True,WILLFE2015,,,,,,	total length was displayed in column SAMP_INT in wsm2016 release --> changed to TOT_LEN		,EU,1575.0
wsm44336,,42/10bâ€“2,54.69,0.85,155,BO,0.0,D,U,,Sea,,,2.0,3.0,2.4,,2525.0,2527.0,,4-arm caliper,,,,,,,,,True,WILLFE2015,,,,,,	total length was displayed in column SAMP_INT in wsm2016 release --> changed to TOT_LEN		,EU,1503.0
wsm44337,,42/27aâ€“1,54.04,0.23,155,BO,0.0,D,U,,Sea,,,6.0,13.0,4.0,,2866.0,3125.0,,4-arm caliper,,,,,,,,,True,WILLFE2015,,,,,,CARB: 3008.7-3124.7m No:4 Lenght:2.6. azi:160. SD: 10. 'Quality:D. ZECH	total length was displayed in column SAMP_INT in wsm2016 release --> changed to TOT_LEN		,EU,1539.0
wsm44338,,SK62SE/25,52.7805,-1.0,154,BO,0.0,D,U,Aylesford Covert,United Kingdom,,,2.0,1.0,2.3,,523.0,526.0,,4-pad FMS,,,,,,,,,True,KINGFE2016,,,,,,			,EU,1615.0
wsm44339,,,53.703,4.385,153,BO,0.0,D,U,L05-06,Sea,01/12/1991,,1.0,8.0,1.0,,4680.0,4893.0,,4-arm caliper,,,,,,,,,True,VANEDA2004,,,,,,	original REF1 was VANEVA2004 --> changed to VANEDA2004 (as it is in the endnote)	QUALITY ranking according to the author	,EU,1706.0
wsm44340,,,53.595,4.371,153,BO,0.0,D,U,L08-12,Sea,01/02/1991,,1.0,8.0,4.0,,4051.0,4382.0,,4-arm caliper,,,,,,,,,True,VANEDA2004,,,,,,	original REF1 was VANEVA2004 --> changed to VANEDA2004 (as it is in the endnote)	QUALITY ranking according to the author	,EU,1695.0
wsm44341,,SJ91NE/102,52.7756,-2.0239,153,BO,0.0,D,U,Deerlawn,United Kingdom,,,1.0,,0.7,,390.0,391.0,,4-pad FMS,,,,,,,,,True,KINGFE2016,,,,,,			,EU,1581.0
wsm44342,,Doe Green 3,53.401,-2.665,152,BO,0.0,D,U,bounding East Irish Sea Basin,United Kingdom,,,8.0,7.0,9.4,,,,,FMI,,,,,,,,,True,"WilliamsJ.etal.,2018",,,,,,	LAT & LON digitized with Didger4		,EU,1499.0
wsm44343,,42/13â€“2,54.58,0.42,150,BO,0.0,D,U,,Sea,,,13.0,20.0,8.1,,1938.0,2105.0,,4-arm caliper,,,,,,,,,True,WILLFE2015,,,,,,	total length was displayed in column SAMP_INT in wsm2016 release --> changed to TOT_LEN		,EU,1497.0
wsm44344,,49/28â€“12,53.1,2.47,149,BO,0.0,D,U,,Sea,,,16.0,5.0,14.0,,2525.0,2564.0,,4-arm caliper,,,,,,,,,True,WILLFE2015,,,,,,CARB:2556.193-2563.893M No:4 lenth:3.9 Azi:154 SD: 4 Quality:D. ROTL:2525.3-2544.7M No:12 lenth:10.1 Azi:148 SD: 4 Quality:D	total length was displayed in column SAMP_INT in wsm2016 release --> changed to TOT_LEN		,EU,1694.0
wsm44345,,48/10bâ€“5,53.77,1.93,149,BO,0.0,D,U,,Sea,,,9.0,7.0,9.4,,3694.0,3825.0,,4-arm caliper,,,,,,,,,True,WILLFE2015,,,,,,	total length was displayed in column SAMP_INT in wsm2016 release --> changed to TOT_LEN		,EU,1627.0
wsm44346,,well 87,60.164,-4.534,149,BO,0.0,D,U,,Sea,,,179.0,31.0,313.0,,,,,4-arm caliper,,,,,,,,,True,KLEIBA1986,,,,,,"	AZI, SD and Number were picked by hand through rosediagrams plotted in Fig. 3 REF1	TOT_LEN just an estimation based on the Number of picked Bos	reassessment of LON and LAT by hand in fig. 5 REF1",EU,831.0
wsm44347,,49/01â€“3,53.96,2.19,148,BO,0.0,D,U,,Sea,,,4.0,18.0,3.0,,3926.0,4423.0,,4-arm caliper,,,,,,,,,True,WILLFE2015,,,,,,	total length was displayed in column SAMP_INT in wsm2016 release --> changed to TOT_LEN		,EU,1620.0
wsm44348,,42/29â€“5,54.06,0.65,148,BO,0.0,D,U,,Sea,,,7.0,12.0,10.6,,3166.0,3198.0,,4-arm caliper,,,,,,,,,True,WILLFE2015,,,,,,	total length was displayed in column SAMP_INT in wsm2016 release --> changed to TOT_LEN		,EU,1553.0
wsm44349,,47/05aâ€“3,53.84,0.98,147,BO,0.0,D,U,,Sea,,,18.0,7.0,28.5,,2833.0,3045.0,,4-arm caliper,,,,,,,,,True,WILLFE2015,,,,,,CARB:3027.7-3044.8M No:5 lenth:6.1 Azi:154 SD: 7 Quality:D. ROTL:2832.7-2920.4M No:13 lenth:22.4 Azi:145 SD: 6 Quality:D	total length was displayed in column SAMP_INT in wsm2016 release --> changed to TOT_LEN		,EU,1585.0
wsm44350,,47/02â€“1,53.88,0.4,147,BO,0.0,D,U,,Sea,,,4.0,9.0,26.2,,2960.0,3014.0,,4-arm caliper,,,,,,,,,True,WILLFE2015,,,,,,	total length was displayed in column SAMP_INT in wsm2016 release --> changed to TOT_LEN		,EU,1560.0
wsm44351,,49/14bâ€“4,53.6,2.75,145,BO,0.0,D,U,,Sea,,,1.0,26.0,1.9,,3462.0,3464.0,,4-arm caliper,,,,,,,,,True,WILLFE2015,,,,,,BO from FMI No:11 length:8.8 azi: 127 sd: 7 quality:D (depth unknown)	total length was displayed in column SAMP_INT in wsm2016 release --> changed to TOT_LEN		,EU,1674.0
wsm44352,,44/18aâ€“5,54.47,2.55,144,BO,0.0,D,U,,Sea,,,6.0,9.0,5.9,,3693.0,3770.0,,4-arm caliper,,,,,,,,,True,WILLFE2015,,,,,,	total length was displayed in column SAMP_INT in wsm2016 release --> changed to TOT_LEN		,EU,1587.0
wsm44353,,48/07aâ€“9,53.72,1.23,143,BO,0.0,D,U,,Sea,,,9.0,15.0,27.7,,3031.0,3078.0,,4-arm caliper,,,,,,,,,True,WILLFE2015,,,,,,CARB:3057.7-3078M No:3 lenth:12.5 Azi:149 SD: 8 Quality:D. ROTL:3031.1-3057.2M No:6 lenth:15.2 Azi:138 SD: 18 Quality:D	total length was displayed in column SAMP_INT in wsm2016 release --> changed to TOT_LEN		,EU,1606.0
wsm44354,,SK62SE/31,52.7886,-1.0008,143,BO,0.0,D,U,The Saltway,United Kingdom,,,2.0,3.0,1.5,,468.0,471.0,,4-pad FMS,,,,,,,,,True,KINGFE2016,,,,,,			,EU,1615.0
wsm44355,,42/28bâ€“7,54.11,0.54,142,BO,0.0,D,U,,Sea,,,5.0,10.0,13.3,,2569.0,2692.0,,4-arm caliper,,,,,,,,,True,WILLFE2015,,,,,,	total length was displayed in column SAMP_INT in wsm2016 release --> changed to TOT_LEN		,EU,1544.0
wsm44356,,SJ91NE/106,52.7716,-2.0569,142,BO,0.0,D,U,Dry Pits No.5,United Kingdom,,,1.0,,1.0,,453.0,454.0,,2-pad FMS,,,,,,,,,True,KINGFE2016,,,,,,			,EU,1580.0
wsm44357,,49/02aâ€“5Z,53.95,2.22,140,BO,0.0,D,U,,Sea,,,1.0,2.0,1.1,,3871.0,3872.0,,4-arm caliper,,,,,,,,,True,WILLFE2015,,,,,,BO from FMI No:32 length:24 azi: 144 sd:8 quality:C (depth unknown)	total length was displayed in column SAMP_INT in wsm2016 release --> changed to TOT_LEN		,EU,1622.0
wsm44358,,NY00SE/37,54.422,-3.457,140,BO,0.0,D,U,Sellafield RCF3,United Kingdom,,,1.0,,5.5,,213.0,214.0,,FMI/UBI,,,,,,,,,True,KINGFE2016,,,,,,"	depth and top/bot is not given in the publication, but in the wsm2016 it is --> transfer		",EU,1376.0
wsm44359,,52/05bâ€“12,52.92,1.96,139,BO,0.0,D,U,,Sea,,,12.0,9.0,14.5,,1492.0,1969.0,,4-arm caliper,,,,,,,,,True,WILLFE2015,,,,,,CARB:1949.4-1968.9M No:5 lenth:6.2 Azi:148 SD: 6 Quality:D. JURTRI:1491.8-1583.7M No:7 lenth:8.3 Azi:133 SD: 4 Quality:D	total length was displayed in column SAMP_INT in wsm2016 release --> changed to TOT_LEN		,EU,1691.0
wsm44360,,47/03â€“1,53.94,0.56,139,BO,0.0,D,U,,Sea,,,3.0,17.0,5.2,,3119.0,3151.0,,4-arm caliper,,,,,,,,,True,WILLFE2015,,,,,,	total length was displayed in column SAMP_INT in wsm2016 release --> changed to TOT_LEN		,EU,1561.0
wsm44361,,53/01aâ€“13,52.9,2.15,138,BO,0.0,D,U,,Sea,,,15.0,9.0,22.0,,1590.0,1676.0,,4-arm caliper,,,,,,,,,True,WILLFE2015,,,,,,	total length was displayed in column SAMP_INT in wsm2016 release --> changed to TOT_LEN		,EU,1683.0
wsm44362,,well 89,53.54,-0.43,137,BO,0.0,D,U,,United Kingdom,,,341.0,28.0,597.0,,,,,4-arm caliper,,,,,,,,,True,KLEIBA1986,,,,,,"	AZI, SD and Number were picked by hand through rosediagrams plotted in Fig. 3 REF1	TOT_LEN just an estimation based on the Number of picked Bos	reassessment of LON and LAT by hand in fig. 5 REF1",EU,1562.0
wsm44363,,44/21b-11,54.28,2.2,135,BO,0.0,D,U,,Sea,,,6.0,9.0,11.0,,,,,FMS,,,,,,,,,True,WILLFE2015,,,,,,			,EU,1591.0
wsm44364,,48/19bâ€“9,53.38,1.61,135,BO,0.0,D,U,,Sea,,,37.0,27.0,61.7,,456.0,1565.0,,4-arm caliper,,,,,,,,,True,WILLFE2015,,,,,,	total length was displayed in column SAMP_INT in wsm2016 release --> changed to TOT_LEN		,EU,1651.0
wsm44365,,,58.3697,0.0733,134,BO,0.0,D,U,15/16-T7,Sea,,,,21.0,,,,,,caliper,,,,,,,,,True,COWGET,,,,,,			,EU,1158.0
wsm44366,,SK76NW/46,53.1982,-0.9528,133,BO,0.0,D,U,Westwood Farm,United Kingdom,,,1.0,,1.1,,511.0,512.0,,4-pad FMS,,,,,,,,,True,KINGFE2016,,,,,,			,EU,1577.0
wsm44367,,well 91,53.3,-0.9,131,BO,0.0,D,U,,United Kingdom,,,421.0,35.0,737.0,,,,,4-arm caliper,,,,,,,,,True,KLEIBA1986,,,,,,"	AZI, SD and Number were picked by hand through rosediagrams plotted in Fig. 3 REF1	TOT_LEN just an estimation based on the Number of picked Bos	reassessment of LON and LAT by hand in fig. 5 REF1",EU,1569.0
